cat,area,perimeter,compact,opt_blue_min,opt_blue_max,opt_blue_range,opt_blue_mean,opt_blue_stddev,opt_blue_sum,opt_blue_median,opt_green_min,opt_green_max,opt_green_range,opt_green_mean,opt_green_stddev,opt_green_sum,opt_green_median,opt_nir_min,opt_nir_max,opt_nir_range,opt_nir_mean,opt_nir_stddev,opt_nir_sum,opt_nir_median,opt_red_min,opt_red_max,opt_red_range,opt_red_mean,opt_red_stddev,opt_red_sum,opt_red_median,NDVI_min,NDVI_max,NDVI_range,NDVI_mean,NDVI_stddev,NDVI_sum,NDVI_median,Brightness_min,Brightness_max,Brightness_range,Brightness_mean,Brightness_stddev,Brightness_sum,Brightness_median,nDSM_min,nDSM_max,nDSM_range,nDSM_mean,nDSM_stddev,nDSM_sum,nDSM_median
13109424,969.499999996,777,7.03950594573,231,427,196,294.974213512,7.83818790418,1143910,295.0,302,619,317,405.876998453,12.6020366432,1573991,407.0,390,829,439,564.796802476,22.0548912031,2190282,564.0,320,859,539,506.395564724,23.2463609296,1963802,507.0,-0.0177725125104,0.170163169503,0.187935682014,0.0546721975952,0.0131154170311,212.018782274,0.0527298,877,1905,1028,1207.24677669,41.0725556914,4681703,1209.0,-0.161743164062,2.14685058594,2.30859375,0.596407405859,0.47234831402,2312.86791992,0.574081
13249257,1860.99999993,1228,8.03008695703,274,362,88,300.177324019,5.00893790465,2234520,300.0,356,472,116,398.288420204,7.0852997517,2964859,398.0,439,613,174,500.476894143,12.0535759151,3725550,499.0,362,554,192,435.673293928,11.7000705599,3243152,435.0,0.0289219990373,0.110878661275,0.0819566622376,0.0692548174924,0.00758330226369,515.532861413,0.0689289,1009,1358,349,1134.13903815,21.087064903,8442531,1133.0,-0.393798828125,2.29632568359,2.69012451172,0.867661362883,0.451413259633,6458.8711853,0.936951
13480880,6292.50000009,3825,13.6023797529,242,377,135,297.99753675,6.93785871025,7500598,298.0,299,530,231,404.009296782,12.6647173885,10168914,404.0,366,692,326,535.19749702,26.5292974849,13470921,534.0,278,669,391,455.385538339,23.0583105792,11462054,454.0,0.0168993379921,0.189261749387,0.172362411395,0.0805897678539,0.0113810254062,2028.44445688,0.0805501,820,1576,756,1157.39237187,40.8852444722,29131566,1156.0,-0.261535644531,16.7142028809,16.9757385254,0.310516237388,1.31902907954,7815.69369507,0.000915527
13243324,19.5,23,1.46928348922,364,489,125,413.41025641,25.7823413517,32246,410.0,364,528,164,418.153846154,36.9632793955,32616,410.5,205,549,344,296.564102564,62.4552331456,23132,294.0,238,552,314,336.012820513,61.791106652,26209,324.5,-0.189189195633,0.0730411708355,0.262230366468,-0.0642017988303,0.067982619742,-5.00774030876,-0.0827822,1006,1444,438,1167.57692308,110.220934215,91071,1134.0,0.343719482422,0.641845703125,0.298126220703,0.42058974046,0.0951069377759,32.8059997559,0.374969
13210950,459.500000004,176,2.3161409119,212,289,77,252.326441785,8.40960818081,463776,253.0,260,418,158,351.852013058,20.0698961921,646704,352.0,684,1209,525,969.761153428,74.3497606798,1782421,969.0,197,411,214,305.127312296,26.706849803,560824,306.0,0.396258503199,0.628053605556,0.231795102358,0.520556736936,0.0400061794414,956.783282489,0.520257,669,1105,436,909.305767138,52.3629469648,1671304,912.0,-0.149261474609,3.53668212891,3.68594360352,0.22119532472,0.327800097956,406.557006836,0.120407
13232124,275.999999999,298,5.06007310166,249,409,160,349.485507246,23.4723042184,385832,352.0,383,629,246,532.78442029,38.3287256056,588194,537.0,812,1182,370,998.552536232,52.1216956074,1102402,999.0,443,813,370,661.505434783,62.3864328155,730302,666.0,0.114149823785,0.352812260389,0.238662436605,0.204293795726,0.0364031340392,225.540350482,0.196865,1085,1833,748,1543.77536232,115.169126934,1704328,1555.5,-0.0492553710938,0.7568359375,0.806091308594,0.0368957795959,0.0945491121702,40.7329406738,0.0
13210616,19.5,22,1.40540159838,303,378,75,342.358974359,20.2939768499,26704,343.0,380,452,72,423.153846154,19.3258674288,33006,429.0,230,323,93,275.756410256,24.728881639,21509,281.0,264,340,76,299.807692308,16.4395221812,23385,301.5,-0.11313868314,0.0237659960985,0.136904679239,-0.0430076499186,0.034643442443,-3.35459669365,-0.040073,951,1161,210,1065.32051282,51.3563452225,83095,1077.0,0.367156982422,1.60806274414,1.24090576172,0.75064830291,0.307710930083,58.550567627,0.745102
13178381,8.75000000023,13,1.23975079021,217,296,79,243.628571429,19.0953782206,8527,235.0,274,408,134,312.828571429,35.028548124,10949,298.0,304,513,209,384.0,59.0263863515,13440,371.0,223,453,230,290.885714286,60.0065574648,10181,261.0,0.0536130517721,0.323217004538,0.269603952765,0.141155482616,0.0553296638391,4.94044189155,0.143813,714,1157,443,847.342857143,113.698333411,29657,793.0,0.403076171875,1.20849609375,0.805419921875,0.657577950614,0.28632168977,23.0152282715,0.535889
13157456,418.499999998,427,5.88810046989,200,332,132,262.280764636,15.284049686,439058,261.0,244,485,241,367.074074074,28.7202218629,614482,367.0,607,1277,670,978.911589008,94.9949030739,1638698,985.5,186,543,357,348.619474313,43.9981712253,583589,346.0,0.205052003264,0.608832836151,0.403780832887,0.474309698085,0.0521003648735,793.994434595,0.476686,640,1353,713,977.974313023,84.1433389563,1637129,972.0,-0.0436096191406,3.45416259766,3.4977722168,0.130668029421,0.299586509548,218.73828125,0.0
13157915,260.749999998,205,3.58126757408,318,415,97,390.788111218,10.5204076245,407592,392.0,459,628,169,583.670182167,18.0807431255,608768,585.0,772,1069,297,967.803451582,28.7667697987,1009419,970.0,525,814,289,725.450623202,28.5236980261,756645,727.0,0.105949006975,0.191576093435,0.0856270864606,0.143276132086,0.0127902912716,149.437005766,0.143349,1302,1851,549,1699.90891659,55.9282887914,1773005,1705.0,-0.0448608398438,0.646942138672,0.691802978516,0.119229924759,0.16527657739,124.356811523,0.026947
13327616,6939.74999992,4354,14.7438729522,221,947,726,306.422817825,11.3890147804,8505991,306.0,282,1545,1263,429.594798084,19.973733868,11925122,428.0,403,2143,1740,608.884361829,44.1946759164,16902021,601.0,306,2516,2210,516.159551857,38.3295947684,14328073,511.0,-0.0800601020455,0.25855961442,0.338619716465,0.0823359631032,0.0174377113578,2285.56399978,0.0804795,818,5008,4190,1252.17716777,65.9431554798,34759186,1245.0,-0.228149414062,5.11254882812,5.34069824219,0.200333588714,0.518261613433,5561.06008911,0.0
13176883,2985.75000006,1966,10.1496685719,241,428,187,340.964581763,14.7765800486,4072140,341.0,329,612,283,512.024868124,26.9162205449,6115113,512.0,575,1060,485,876.081805242,54.0621261024,10463045,879.0,379,879,500,712.864858076,47.5415072955,8513745,715.0,0.0232249498367,0.240137219429,0.216912269592,0.10285022501,0.0204436749029,1228.34023729,0.0988336,949,1882,933,1565.85430796,84.0678209401,18700998,1569.0,-0.223175048828,3.13882446289,3.36199951172,0.133262766513,0.368447534418,1591.55722046,0.0
13254773,1580.75000003,1121,7.95369778813,175,1445,1270,302.410406453,19.0027091939,1912141,302.0,208,2330,2122,413.883915863,31.6875382156,2616988,413.0,330,2736,2406,574.535979756,40.3959028614,3632791,572.0,123,3661,3538,468.044124624,52.6190729076,2959443,466.0,-0.144599035382,0.456953644753,0.601552680135,0.102733934075,0.0159126896577,649.586665157,0.101964,506,7436,6930,1184.33844694,101.875882878,7488572,1181.0,-0.141571044922,1.99606323242,2.13763427734,1.20660846354,0.457109873576,7629.38531494,1.34232
13106576,169.749999999,84,1.81873515943,197,287,90,242.533136966,12.2377650372,164680,243.0,262,407,145,334.706921944,22.0329341606,227266,334.0,805,1249,444,986.011782032,86.3382216691,669502,979.0,180,390,210,288.075110457,30.5270629919,195603,290.0,0.41397446394,0.689629077911,0.275654613972,0.54697594029,0.0434662873331,371.396663457,0.547325,646,1062,416,865.315169367,61.3095738806,587549,865.0,-0.0561828613281,1.43859863281,1.49478149414,0.336488299588,0.367646378526,228.47555542,0.284332
13071596,97.249999997,75,2.14541605545,200,275,75,237.100257069,11.1388860047,92232,239.0,265,398,133,339.362467866,20.1494347922,132012,342.0,737,1219,482,1038.74550129,73.9599315656,404072,1037.0,186,373,187,270.699228792,27.0991614175,105302,273.0,0.513176143169,0.670608103275,0.157431960106,0.586602878754,0.0294261921325,228.188519835,0.586351,654,1046,392,847.161953728,57.0718393841,329546,855.0,-0.0726318359375,1.15130615234,1.22393798828,0.336476147022,0.446642941777,130.889221191,0.0
13065699,6.75,13,1.41151836772,627,938,311,767.777777778,75.2188576303,20730,752.0,984,1445,461,1172.77777778,107.266830099,31665,1162.0,1371,2251,880,1758.07407407,230.383404419,47468,1793.0,1206,1848,642,1442.51851852,165.09870681,38948,1409.0,0.00430107535794,0.191502466798,0.18720139144,0.097095112644,0.048578135079,2.62156804139,0.0983167,2892,4231,1339,3383.07407407,334.498732315,91343,3328.0,-0.018798828125,0.012451171875,0.03125,-0.00131451642072,0.00573435152568,-0.0354919433594,0.0
13054331,47.0000000019,38,1.56361466731,210,296,86,252.015957447,14.589225135,47379,253.0,281,422,141,351.957446809,22.7948365251,66168,353.0,773,1045,272,911.414893617,52.641887208,171346,913.5,229,454,225,352.771276596,40.1303172982,66321,356.5,0.34769231081,0.542914152145,0.195221841335,0.442956845177,0.0420847877542,83.2758868933,0.446704,720,1167,447,956.744680851,75.3074458993,179868,963.0,-0.0892333984375,1.11755371094,1.20678710938,0.0437899650411,0.141181433891,8.23251342773,0.0
13047195,4.75,15,1.94150951028,191,260,69,228.578947368,19.5402844064,4343,232.0,241,342,101,295.263157895,29.0187636308,5610,292.0,391,633,242,506.105263158,69.1039603838,9616,524.0,154,311,157,235.0,46.8828326789,4465,227.0,0.260752677917,0.515723288059,0.254970610142,0.36823468773,0.0772685058301,6.99645906687,0.373676,586,913,327,758.842105263,94.4882410717,14418,738.0,0.626861572266,1.13970947266,0.512847900391,1.08128116005,0.155475914813,20.544342041,1.13425
13060909,274.999999999,311,5.2904073139,237,482,245,286.863636364,16.1611640404,315550,286.0,299,701,402,381.935454545,25.6024220671,420129,383.0,391,996,605,502.138181818,44.3739173631,552352,502.0,293,995,702,438.478181818,45.2255205143,482326,440.0,-0.0115089509636,0.161749750376,0.173258701339,0.0681790904136,0.0168722141708,74.9969994549,0.066124,831,2178,1347,1107.27727273,83.8327470829,1218005,1111.0,-0.0453491210938,2.8544921875,2.89984130859,0.727090565075,0.802508329932,799.799621582,0.322754
13026919,926.749998957,906,8.39541112645,240,459,219,302.619099002,9.61977674431,1121809,303.0,315,676,361,425.702724575,16.3551460359,1578080,426.0,482,956,474,635.072565417,38.9683508218,2354214,635.0,339,934,595,543.466684651,32.6781339096,2014631,543.0,-0.00569259980693,0.174458384514,0.180150984321,0.0776581732207,0.0135217111916,287.878848129,0.0769231,899,2056,1157,1271.78850823,54.2615189002,4714520,1273.0,-0.24609375,3.50537109375,3.75146484375,0.118974116088,0.416914809453,441.03704834,0.0
13021336,292.999999998,124,2.043539059,289,480,191,400.296075085,23.6649007447,469147,405.0,368,663,295,581.914675768,40.6267605822,682004,590.5,499,999,500,727.779863481,47.6300376012,852958,726.0,282,703,421,613.497440273,45.5496296887,719019,620.0,-0.00239425385371,0.290845900774,0.293240154628,0.0855650960924,0.0318192437477,100.28229262,0.0770428,939,1765,826,1595.70819113,101.736921497,1870170,1615.0,0.0,4.1242980957,4.1242980957,3.11818728919,0.748208842928,3654.51550293,3.26338
12987874,54.0000000065,73,2.80234143443,284,311,27,296.217592593,5.18311590655,63983,296.0,395,443,48,411.722222222,7.16774324386,88932,411.0,540,622,82,566.101851852,12.8477118692,122278,566.0,479,559,80,504.87962963,11.2852063049,109054,504.0,0.042990654707,0.0714285746217,0.0284379199147,0.0571589773107,0.00621826612911,12.3463390991,0.0569731,1162,1307,145,1212.81944444,20.9585082093,261969,1213.0,-0.0476989746094,0.520111083984,0.567810058594,0.184820810954,0.125153611603,39.921295166,0.176331
13007577,431.749999985,247,3.35332655506,246,316,70,294.11059641,7.22826098404,507929,294.0,307,434,127,390.286624204,12.650234898,674025,390.0,402,630,228,517.315576144,32.3602425638,893404,511.0,293,519,226,429.839027215,27.0878094483,742332,428.0,0.0561797767878,0.164804473519,0.108624696732,0.0923773050718,0.0126776705687,159.535605859,0.091858,846,1262,416,1114.23624783,44.368825885,1924286,1112.0,0.140441894531,0.735443115234,0.595001220703,0.380920586865,0.104010028292,657.849853516,0.365845
12960503,1845.50000004,550,3.61160905084,213,333,120,280.220265511,18.4909558841,2068586,280.0,268,492,224,380.044296938,36.5664674936,2805487,379.0,397,989,592,634.411677052,90.8939988921,4683227,624.0,239,572,333,413.638715795,59.0187754602,3053481,409.0,-0.0479616299272,0.403100788593,0.45106241852,0.210391960961,0.0367779714235,1553.11345582,0.207599,720,1368,648,1073.90327824,112.995387479,7927554,1069.0,-0.062255859375,1.44104003906,1.50329589844,0.101282091329,0.162299656251,747.664398193,0.00149536
12997349,211.499999997,77,1.49358728338,229,307,78,267.482269504,11.3312072496,226290,268.0,300,459,159,365.326241135,19.1005166667,309066,364.0,678,1000,322,838.856973995,44.533034115,709673,834.0,253,512,259,358.722222222,31.8944351072,303479,357.0,0.256821841002,0.51970666647,0.262884825468,0.401172069758,0.0412816091266,339.391571015,0.404695,800,1245,445,991.530732861,58.0322187857,838835,989.0,-0.0570678710938,1.01098632812,1.06805419922,0.0503997802734,0.153755253123,42.6382141113,0.0
12981066,20.9999999998,20,1.23116260616,270,414,144,306.30952381,29.4557683697,25730,296.5,327,610,283,398.154761905,53.1862168969,33445,389.0,785,1236,451,973.285714286,70.7770764996,81756,976.0,686,1052,366,765.5,63.6954248189,64302,745.5,0.0269340965897,0.163990825415,0.137056728825,0.119626918298,0.0304867532585,10.048661137,0.127627,1304,1998,694,1469.96428571,132.934771548,123477,1425.5,2.73065185547,3.03115844727,0.300506591797,2.87393915086,0.0895894734746,241.410888672,2.85878
12970089,23.9999999991,26,1.4971413144,1069,1420,351,1228.01041667,80.89402723,117889,1230.5,1730,2218,488,1832.72916667,80.5851618846,175942,1823.5,1866,2254,388,1995.82291667,84.4061355876,191599,1980.5,1820,2346,526,1957.4375,100.093166236,187914,1943.0,-0.03361742571,0.0598626099527,0.0934800356627,0.00989582439979,0.0176379726399,0.94999914238,0.010213,4833,5867,1034,5018.17708333,149.106155892,481745,4987.0,0.272125244141,4.30969238281,4.03756713867,2.77058792114,1.43093665783,265.97644043,3.42238
12972815,235.499999993,92,1.69117067606,307,534,227,452.83014862,33.818624873,426566,460.0,429,729,300,645.693205945,46.0418476745,608243,658.5,595,1104,509,820.785562633,73.4743386003,773180,823.5,417,966,549,733.747346072,66.449842748,691190,740.0,-0.0138696255162,0.251764714718,0.265634340234,0.0561604634157,0.0365364915194,52.9031565376,0.0471271,1213,2160,947,1832.27070064,126.407313423,1725999,1862.0,0.321044921875,5.83401489258,5.5129699707,4.14858007735,0.765227166969,3907.96243286,4.19148
12959759,26.25,22,1.21130384263,295,553,258,473.00952381,56.9416568976,49666,485.0,560,882,322,718.247619048,75.6020635839,75416,716.0,642,1032,390,859.59047619,81.5427080899,90257,848.0,619,1048,429,823.247619048,76.6221130524,86441,818.0,-0.0433051250875,0.0683229789138,0.111628104001,0.0214572556661,0.0249757609281,2.25301184494,0.0210396,1523,2322,799,2014.5047619,141.882991619,211523,2027.0,-0.0008544921875,0.918273925781,0.919128417969,0.059514218285,0.153840592135,6.24899291992,0.00283813
12947385,17.25,30,2.03761332953,241,329,88,282.014492754,21.6958506376,19459,276.0,311,495,184,405.188405797,43.7039696941,27958,397.0,770,1169,399,917.405797101,101.486105116,63301,878.0,330,631,301,459.15942029,82.7135134655,31682,425.0,0.229548230767,0.416129022837,0.186580792069,0.336438780462,0.0426055819031,23.2142758518,0.340764,882,1434,552,1146.36231884,144.480275071,79099,1112.0,-0.0180053710938,1.05856323242,1.07656860352,0.0828052465466,0.23390274683,5.71356201172,0.0
12942081,60.7499999974,115,4.16216954593,216,263,47,227.604938272,5.54891235184,55308,227.0,250,332,82,274.452674897,8.90327672637,66692,273.0,221,526,305,298.847736626,38.941940864,72620,295.0,194,330,136,227.724279835,14.4718439204,55337,227.0,-0.0289256200194,0.300840348005,0.329765968025,0.13168671543,0.0627105634956,31.9998718495,0.137331,660,925,265,729.781893004,27.8821328935,177337,728.0,-0.0093994140625,1.48641967773,1.4958190918,0.441214479046,0.318043574619,107.215118408,0.333984
12935433,75.2500000019,56,1.82108343044,210,289,79,235.063122924,13.3077302073,70754,231.0,249,400,151,287.813953488,25.0927569194,86632,279.0,320,656,336,419.425249169,65.0095205935,126247,404.0,179,401,222,236.710963455,35.7187171785,71250,226.0,0.157342657447,0.415032684803,0.257690027356,0.277078212595,0.0524139339567,83.400541991,0.278891,643,1090,447,759.588039867,72.4375528273,228636,735.0,-0.00238037109375,1.09005737305,1.09243774414,0.170893570909,0.196487640076,51.4389648438,0.120239
12908685,195.750000005,146,2.94372365942,212,286,74,225.224776501,6.28042422121,176351,224.0,242,374,132,265.697318008,10.5024028369,208041,265.0,187,514,327,277.091954023,30.3598969897,216963,276.0,185,387,202,218.446998723,16.325455542,171044,216.0,-0.107398569584,0.284467726946,0.39186629653,0.116454487894,0.0559099636887,91.1838640212,0.123506,645,1047,402,709.369093231,31.5725023039,555436,706.0,-0.0191650390625,2.74261474609,2.76177978516,0.692443224053,0.641733391552,542.183044434,0.611481
12904004,59.2500000014,50,1.83240258166,201,268,67,238.53164557,10.9534906018,56532,240.0,266,425,159,347.185654008,24.0517928509,82283,347.0,1058,1436,378,1288.85654008,59.6342269391,305459,1295.0,144,342,198,255.603375527,31.7304521238,60578,258.0,0.613508462906,0.769784152508,0.156275689602,0.669889495091,0.0290178823744,158.763810337,0.669046,611,1033,422,841.320675105,64.8927589432,199393,845.0,0.0150146484375,1.25677490234,1.24176025391,0.451833217959,0.198841035959,107.084472656,0.495544
12892421,1470.75000001,1122,8.25312639658,256,386,130,315.91126976,14.4670032736,1858506,316.0,362,613,251,472.288288288,27.5002049443,2778472,472.0,702,1069,367,856.358660547,49.0930444614,5037958,857.0,411,850,439,628.6945436,48.0121062678,3698610,631.0,0.0912343487144,0.307046979666,0.215812630951,0.153890728265,0.0204196127036,905.339154385,0.150803,1047,1849,802,1416.89410165,85.5579253889,8335588,1420.0,-0.0725402832031,2.17352294922,2.24606323242,0.322343301392,0.311290422895,1896.34564209,0.233551
12883190,794.250000017,512,5.12491205547,186,404,218,268.260623229,15.8728640658,852264,267.0,245,608,363,370.252439408,28.7241531314,1176292,369.0,498,1167,669,795.677683349,83.9694399117,2527868,801.0,204,747,543,393.618193264,51.590369412,1250525,389.0,0.143795147538,0.494656503201,0.350861355662,0.338228202031,0.0521611552999,1074.55099785,0.339623,644,1759,1115,1032.1312559,94.2065222154,3279081,1023.0,-0.149688720703,2.87509155273,3.02478027344,0.107772726288,0.253238430611,342.393951416,0.0
12863943,4.0,14,1.97466354242,190,284,94,240.3125,29.7504595553,3845,246.0,221,376,155,305875,51.2614316519,4894,310.5,322,543,221,443375,71.1827533536,7094,449.0,136,416,280,296125,88.5860281026,4738,312.0,0.113006398082,0.406113535166,0.293107137084,0.216330632567,0.0846580482123,3.46129012108,0.180792,548,1070,522,842.3125,169.205023104,13477,868.5,0.000213623046875,0.241363525391,0.241149902344,0.157348632812,0.0785256921129,2.517578125,0.180817
12863679,1252.0,530,4.22540919595,166,297,131,225.750199681,12.4761313633,1130557,226.0,180,406,226,280.684105431,25.6347698386,1405666,280.0,538,1390,852,1027.47943291,115.379336756,5145617,1024.0,60,445,385,223.556110224,36.1382082353,1119569,224.0,0.448574960232,0.863791167736,0.415216207504,0.642398755438,0.0466650193457,3217.13296723,0.643909,411,1148,737,729.990415335,71.9620139911,3655792,731.0,-0.030517578125,10.7811584473,10.8116760254,6.21453598437,2.9781536283,31122.3962097,6.65961
12846582,19.7499999995,19,1.20604946114,345,425,80,387.329113924,17.9533301583,30599,387.0,482,641,159,583.759493671,38.8014142995,46117,592.0,587,912,325,755.17721519,65.2366208202,59659,756.0,585,837,252,731.594936709,53.267778036,57796,748.0,-0.044959127903,0.1218855232,0.166844651103,0.0153098797361,0.0387767550368,1.20948049915,0.00884956,1424,1836,412,1702.6835443,96.2154155263,134512,1730.0,0.444732666016,0.494995117188,0.0502624511719,0.472077961209,0.013955135115,37.2941589355,0.473053
12926138,3366.50000003,2105,10.2342932927,218,545,327,359.317763256,25.3462422943,4838573,360.0,298,801,503,556.08020199,45.6255556126,7488176,561.0,609,1252,643,966.06067132,77.3194986654,13008973,979.0,338,1001,663,723.231991683,74.8069098442,9739042,736.0,0.00128205132205,0.386383742094,0.385101690772,0.144738353203,0.031309263638,1949.04666423,0.139223,891,2207,1316,1638.62995693,133.452521907,22065791,1658.0,-0.276611328125,6.79995727539,7.07656860352,0.128692067185,0.330138668816,1732.96737671,0.0
12835495,46.2499999977,38,1.57624163958,255,291,36,270.459459459,7.62497530202,50035,269.0,358,435,77,394.043243243,17.8170361921,72898,393.0,331,518,187,418.254054054,32.4349710718,77377,417.0,369,469,100,413.92972973,23.5411183098,76577,412.0,-0.160963237286,0.122426867485,0.283390104771,0.00449072691247,0.0584377605778,0.830784478807,0.00985222,984,1192,208,1078.43243243,47.439600598,199510,1072.0,-0.0445251464844,0.630340576172,0.674865722656,0.0682000237542,0.141809303682,12.6170043945,0.0
12836804,39.2499999991,37,1.66600753586,187,292,105,247.630573248,20.7822457987,38878,250.0,229,412,183,329.872611465,38.7478745856,51790,338.0,442,1069,627,845.394904459,127.538567064,132727,867.0,121,421,300,284.987261146,57.2354603973,44743,292.0,0.358231693506,0.706666648388,0.348434954882,0.497159636135,0.0623336066779,78.0540628731,0.494845,537,1125,588,862.49044586,115.576462563,135411,874.0,2.03903198242,3.68383789062,1.6448059082,2.18081878856,0.194536894143,342.388549805,2.13895
12834826,3613.74999996,2906,13.6367734519,221,468,247,324.842338291,18.5913465344,4695596,324.0,281,733,452,475.370529229,30.9597002595,6871481,475.0,416,1120,704,765.95814597,59.9881388474,11071925,768.0,259,1022,763,632.595641646,54.2905958844,9144170,634.0,0.00784313771874,0.254237294197,0.246394156478,0.0956750212286,0.0222075789035,1382.98243186,0.0945559,761,2223,1462,1432.80850917,98.2500301069,20711247,1434.0,-0.166015625,3.68041992188,3.84643554688,0.605408253203,0.792064699771,8751.17630005,0.301117
12856689,1142.5,432,3.60537722039,260,419,159,342.885776805,16.3354092813,1566988,344.0,417,675,258,541.110940919,28.5779932201,2472877,542.0,778,1138,360,943.577461707,44.3963180767,4312149,943.0,494,874,380,695.333479212,44.4034560567,3177674,696.0,0.0772486776114,0.244444444776,0.167195767164,0.151880250733,0.0175262157407,694.092745848,0.149936,1181,1958,777,1579.33019694,86.2003349956,7217539,1581.0,-0.980499267578,2.40780639648,3.38830566406,0.137113348295,0.348188017387,626.608001709,0.0
